Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,altitude
20056,-86.38,-179.38,-27.50,3.62,-1.00,0.06,0.23,-0.04,0.12,0.00,0.00,3.28
20067,-86.38,-179.38,-27.50,3.81,-0.62,0.12,0.24,-0.05,0.14,0.00,0.00,3.42
20078,-86.38,-179.38,-27.44,3.94,-0.19,0.12,0.22,-0.03,0.15,0.00,0.00,3.56
20114,-86.38,-179.44,-27.25,4.19,-0.19,-0.44,0.05,0.04,0.14,0.00,0.00,3.72
20124,-86.38,-179.44,-27.25,4.12,-0.06,-0.50,0.06,0.05,0.13,0.00,0.00,3.76
20135,-86.38,-179.44,-27.19,4.19,-0.12,-0.62,0.08,0.06,0.08,0.00,0.00,3.75
20144,-86.38,-179.44,-27.12,4.12,-0.06,-0.62,0.11,0.09,0.12,0.00,0.00,3.80
20154,-86.38,-179.44,-27.06,3.94,-0.19,-0.44,0.11,0.12,0.11,0.00,0.00,3.73
20164,-86.38,-179.44,-27.06,3.81,-0.31,-0.25,0.15,0.13,0.12,0.00,0.00,3.76
20174,-86.38,-179.44,-27.00,3.69,-0.31,0.00,0.14,0.11,0.09,0.00,0.00,3.72
20185,-86.44,-179.44,-27.00,3.44,-0.19,0.06,0.09,0.12,0.11,0.00,0.00,3.75
20195,-86.44,-179.44,-26.94,3.38,-0.12,0.44,0.11,0.14,0.10,0.00,0.00,3.71
20204,-86.44,-179.44,-26.94,3.06,-0.19,0.38,0.11,0.13,0.14,0.00,0.00,3.77
20214,-86.44,-179.44,-26.88,2.88,-0.19,0.31,0.01,0.12,0.11,0.00,0.00,3.78
20224,-86.44,-179.44,-26.88,2.75,-0.38,0.31,0.01,0.12,0.11,0.00,0.00,3.70
20234,-86.44,-179.44,-26.88,2.75,-0.44,0.19,0.01,0.12,0.06,0.00,0.00,3.77
20244,-86.44,-179.44,-26.81,2.44,-0.25,-0.06,0.00,0.12,0.09,0.00,0.00,3.75
20281,-86.44,-179.38,-26.75,2.06,-1.00,-0.25,0.00,0.04,0.10,0.00,0.00,3.74
20296,-86.44,-179.38,-26.75,2.06,-1.00,-0.25,0.08,-0.01,0.12,0.00,0.00,3.79
20306,-86.50,-179.38,-26.69,1.62,-1.62,0.31,0.07,0.00,0.08,0.00,0.00,3.80
20321,-86.50,-179.38,-26.69,1.62,-1.81,0.38,0.03,0.03,0.11,0.00,0.00,3.77
20338,-86.50,-179.38,-26.69,1.69,-1.75,0.69,0.04,0.02,0.11,0.00,0.00,3.74
20351,-86.56,-179.38,-26.69,1.56,-1.94,0.69,0.02,0.10,0.10,0.00,0.00,3.77
20361,-86.56,-179.38,-26.69,1.38,-2.00,0.50,0.04,0.09,0.12,0.00,0.00,3.71
20373,-86.62,-179.38,-26.62,1.25,-1.94,0.44,0.08,0.09,0.11,0.00,0.00,3.73
20384,-86.62,-179.38,-26.62,1.12,-1.88,0.19,0.11,0.06,0.08,0.00,0.00,3.69
20397,-86.62,-179.38,-26.62,0.94,-2.06,-0.12,0.14,0.03,0.09,0.00,0.00,3.74
20407,-86.69,-179.38,-26.62,0.81,-2.19,0.00,0.11,0.05,0.11,0.00,0.00,3.75
20417,-86.75,-179.38,-26.62,0.62,-2.12,0.19,0.12,0.05,0.13,0.00,0.00,3.73
20427,-86.75,-179.38,-26.62,0.75,-2.25,0.31,0.13,0.03,0.10,0.00,0.00,3.69
20439,-86.75,-179.38,-26.62,0.56,-2.12,0.56,0.08,0.05,0.11,0.00,0.00,3.72
20470,-86.81,-179.38,-26.62,0.56,-2.44,0.75,0.14,0.14,0.13,0.00,0.00,0.01
20483,-86.88,-179.31,-26.62,0.50,-2.12,0.69,0.14,0.18,0.11,0.00,0.00,3.75
20495,-86.88,-179.31,-26.62,0.25,-1.94,0.44,0.12,0.16,0.11,0.00,0.00,3.72
20506,-86.88,-179.31,-26.62,0.12,-1.94,-0.06,0.13,0.18,0.13,0.00,0.00,3.74
20517,-86.94,-179.31,-26.69,0.00,-2.00,-0.19,0.19,0.17,0.10,0.00,0.00,3.73
20527,-86.94,-179.31,-26.69,-0.25,-1.75,-0.25,0.18,0.18,0.09,0.00,0.00,3.74
20537,-87.00,-179.31,-26.69,-0.38,-1.62,-0.31,0.21,0.18,0.07,0.00,0.00,3.75
20547,-87.00,-179.31,-26.69,-0.31,-1.44,-0.19,0.21,0.16,0.10,0.00,0.00,3.69
20559,-87.00,-179.31,-26.69,-0.56,-1.25,-0.06,0.18,0.15,0.08,0.00,0.00,3.74
20569,-87.00,-179.31,-26.69,-0.62,-1.38,0.19,0.07,0.11,0.09,0.00,0.00,3.74
20584,-87.06,-179.31,-26.69,-0.75,-1.56,0.38,0.06,0.07,0.09,0.00,0.00,3.80
20600,-87.06,-179.25,-26.75,-0.62,-1.56,0.56,0.04,0.06,0.07,0.00,0.00,3.77
20614,-87.06,-179.25,-26.75,-0.56,-1.62,0.69,0.00,0.02,0.03,0.00,0.00,3.79
20638,-87.12,-179.25,-26.75,-0.19,-2.25,0.38,0.00,-0.01,0.02,0.00,0.00,3.73
20650,-87.19,-179.25,-26.75,0.06,-2.31,0.25,0.09,0.03,0.00,0.00,0.00,3.72
20660,-87.19,-179.25,-26.75,0.00,-2.44,0.12,0.17,0.06,0.02,0.00,0.00,3.69
20674,-87.19,-179.25,-26.75,0.31,-2.44,-0.12,0.19,0.06,0.03,0.00,0.00,3.75
20686,-87.25,-179.25,-26.75,0.31,-2.38,0.12,0.28,0.09,-0.01,0.00,0.00,3.71
20698,-87.25,-179.25,-26.75,0.56,-2.12,-0.06,0.28,0.10,0.00,0.00,0.00,3.74
20709,-87.31,-179.25,-26.75,0.50,-2.06,0.12,0.25,0.08,0.00,0.00,0.00,3.74
20721,-87.31,-179.25,-26.75,0.56,-1.81,0.44,0.25,0.05,0.00,0.00,0.00,3.71
20731,-87.31,-179.25,-26.75,0.56,-1.56,0.56,0.25,-0.01,0.03,0.00,0.00,3.79
20745,-87.31,-179.25,-26.75,0.81,-1.25,0.88,0.25,-0.03,0.00,0.00,0.00,3.71
20758,-87.38,-179.25,-26.75,1.06,-1.19,1.12,0.24,-0.10,0.00,0.00,0.00,3.69
20772,-87.38,-179.25,-26.75,1.19,-1.12,1.06,0.17,-0.11,0.01,0.00,0.00,3.72
20784,-87.38,-179.19,-26.75,1.81,-1.06,0.81,0.15,-0.12,0.01,0.00,0.00,0.01
20800,-87.38,-179.19,-26.69,2.06,-0.50,0.69,0.15,-0.09,0.00,0.00,0.00,0.01
20824,-87.38,-179.19,-26.62,2.75,-0.25,-0.19,0.26,-0.02,0.02,0.00,0.00,0.07
20841,-87.38,-179.19,-26.56,2.94,-0.06,-0.31,0.30,0.01,0.05,0.00,0.00,0.10
20851,-87.38,-179.25,-26.50,3.31,0.50,-0.25,0.47,-0.04,0.03,0.00,0.00,0.30
20864,-87.38,-179.25,-26.50,3.44,0.81,0.00,0.54,-0.07,0.04,0.00,0.00,0.47
20875,-87.38,-179.25,-26.44,3.88,1.12,0.25,0.56,-0.10,0.05,0.00,0.00,0.56
20889,-87.31,-179.25,-26.38,4.25,1.88,0.31,0.59,-0.19,0.03,0.00,0.00,0.70
20900,-87.31,-179.25,-26.31,4.81,3.25,0.75,0.54,-0.21,0.01,0.00,0.00,0.96
20913,-87.25,-179.25,-26.25,5.38,4.06,0.69,0.48,-0.21,0.03,0.00,0.00,0.53
20923,-87.19,-179.25,-26.19,5.88,4.56,0.31,0.37,-0.25,-0.03,0.00,0.00,0.60
20934,-87.19,-179.25,-26.12,6.25,5.06,0.12,0.35,-0.28,-0.04,0.00,0.00,0.35
20946,-87.12,-179.31,-26.00,6.75,5.44,-0.19,0.30,-0.29,-0.05,0.00,0.00,0.34
20959,-87.06,-179.31,-25.94,7.38,5.88,-0.50,0.32,-0.30,-0.05,0.00,0.00,0.24
20967,-87.00,-179.31,-25.81,8.06,6.25,-0.94,0.75,-0.45,-0.10,0.00,0.00,0.19
20992,-86.75,-179.44,-25.50,10.12,8.44,-0.81,0.64,-0.44,-0.15,0.00,0.00,0.15
21000,-86.69,-179.44,-25.38,10.88,9.19,-0.62,0.39,-0.42,-0.17,0.00,0.00,0.20
21010,-86.69,-179.44,-25.38,11.62,9.81,-0.38,0.25,-0.45,-0.15,0.00,0.00,0.22
21019,-86.62,-179.44,-25.25,12.44,10.25,-0.06,0.32,-0.41,-0.15,0.00,0.00,0.18
21027,-86.50,-179.44,-25.12,12.44,10.25,-0.06,0.32,-0.41,-0.15,0.00,0.00,0.24
21037,-86.38,-179.44,-25.00,13.06,10.50,0.00,0.04,-0.41,-0.19,0.00,0.00,0.19
21047,-86.31,-179.44,-24.81,13.81,10.81,0.19,0.07,-0.43,-0.20,0.00,0.00,0.23
21058,-86.19,-179.44,-24.69,14.69,10.75,0.19,0.03,-0.42,-0.16,0.00,0.00,0.19
21066,-86.06,-179.50,-24.50,15.38,10.62,0.06,0.03,-0.42,-0.16,0.00,0.00,0.17
21074,-86.00,-179.50,-24.38,16.12,10.38,0.00,-0.35,-0.42,-0.21,0.00,0.00,0.22
21085,-85.88,-179.50,-24.19,16.69,9.69,-0.06,-0.33,-0.40,-0.21,0.00,0.00,0.18
21096,-85.81,-179.50,-24.00,17.12,9.19,0.19,-0.28,-0.41,-0.23,0.00,0.00,0.18
21108,-85.75,-179.50,-23.81,18.06,8.75,0.25,-0.39,-0.38,-0.19,0.00,0.00,0.13
21130,-85.50,-179.56,-23.19,19.88,5.94,1.38,-0.41,-0.35,-0.16,0.00,0.00,0.15
21141,-85.50,-179.56,-23.19,20.44,4.75,1.88,-0.55,-0.39,-0.20,0.00,0.00,0.22
21150,-85.44,-179.56,-22.81,20.81,3.56,2.19,-0.49,-0.34,-0.17,0.00,0.00,0.22
21163,-85.44,-179.56,-22.81,21.56,2.69,2.62,-0.61,-0.35,-0.19,0.00,0.00,0.20
21171,-85.38,-179.56,-22.38,22.12,1.50,2.88,-0.74,-0.34,-0.19,0.00,0.00,0.22
21180,-85.38,-179.56,-22.38,22.56,0.06,3.12,-0.72,-0.37,-0.20,0.00,0.00,0.18
21190,-85.38,-179.56,-22.12,23.19,-0.94,3.31,-0.64,-0.34,-0.22,0.00,0.00,0.17
21199,-85.38,-179.56,-21.94,23.56,-2.06,3.38,-0.70,-0.34,-0.20,0.00,0.00,0.15
21210,-85.38,-179.56,-21.69,23.56,-2.06,3.38,-0.60,-0.33,-0.20,0.00,0.00,0.24
21222,-85.44,-179.56,-21.44,24.25,-3.19,3.25,-0.60,-0.33,-0.20,0.00,0.00,0.23
21230,-85.44,-179.56,-21.19,25.50,-5.75,3.44,-0.51,-0.31,-0.20,0.00,0.00,0.22
21244,-85.50,-179.56,-20.94,25.50,-5.75,3.44,-0.40,-0.32,-0.19,0.00,0.00,0.25
21252,-85.62,-179.56,-20.44,26.38,-7.94,3.75,-0.26,-0.33,-0.21,0.00,0.00,0.25
21280,-85.75,-179.50,-20.00,27.50,-9.25,4.19,-0.16,-0.29,-0.16,0.00,0.00,0.18
21294,-85.88,-179.50,-19.75,28.06,-9.94,4.44,0.00,-0.32,-0.21,0.00,0.00,0.25
21302,-86.06,-179.44,-19.19,29.31,-10.50,4.69,-0.03,-0.30,-0.20,0.00,0.00,0.23
21314,-86.06,-179.44,-19.19,29.69,-10.75,4.75,0.17,-0.33,-0.24,0.00,0.00,0.24
21322,-86.25,-179.38,-18.69,30.06,-11.12,4.81,0.20,-0.33,-0.22,0.00,0.00,0.30
21334,-86.25,-179.38,-18.69,30.06,-11.12,4.81,0.22,-0.30,-0.23,0.00,0.00,0.29
21342,-86.44,-179.31,-18.12,31.31,-10.69,4.38,0.29,-0.32,-0.26,0.00,0.00,0.33
21354,-86.44,-179.31,-18.12,31.94,-10.44,4.19,0.52,-0.30,-0.23,0.00,0.00,0.30
21362,-86.62,-179.31,-17.56,32.44,-10.00,3.88,0.51,-0.30,-0.24,0.00,0.00,0.27
21372,-86.62,-179.31,-17.56,32.44,-10.00,3.88,0.58,-0.28,-0.23,0.00,0.00,0.24
21380,-86.69,-179.31,-17.25,33.31,-9.25,3.75,0.75,-0.31,-0.23,0.00,0.00,0.29
21390,-86.75,-179.25,-16.94,33.62,-8.69,3.56,0.70,-0.28,-0.27,0.00,0.00,0.35
21401,-86.88,-179.25,-16.62,34.19,-7.88,3.31,0.72,-0.28,-0.25,0.00,0.00,0.42
21423,-87.00,-179.19,-15.62,35.94,-5.31,3.50,0.85,-0.26,-0.24,0.00,0.00,0.24
21433,-87.00,-179.19,-15.62,36.56,-3.81,3.50,0.85,-0.29,-0.28,0.00,0.00,0.29
21442,-87.00,-179.19,-15.31,37.12,-2.94,3.38,0.92,-0.26,-0.27,0.00,0.00,0.20
21451,-87.00,-179.19,-14.94,37.69,-1.94,3.25,0.91,-0.23,-0.25,0.00,0.00,0.30
21461,-87.00,-179.19,-14.56,37.69,-1.94,3.25,0.75,-0.21,-0.25,0.00,0.00,0.18
21469,-87.00,-179.19,-14.19,38.06,-0.81,3.00,0.75,-0.21,-0.25,0.00,0.00,0.23
21479,-86.94,-179.19,-13.81,38.56,0.25,2.88,0.76,-0.19,-0.25,0.00,0.00,0.20
21487,-86.94,-179.25,-13.38,39.06,1.12,2.75,0.74,-0.21,-0.26,0.00,0.00,0.29
21495,-86.88,-179.25,-13.00,39.62,2.12,2.56,0.62,-0.19,-0.29,0.00,0.00,0.25
21503,-86.81,-179.25,-12.62,40.06,3.19,2.44,0.65,-0.19,-0.25,0.00,0.00,0.32
21512,-86.81,-179.25,-12.62,40.75,3.75,2.25,0.63,-0.17,-0.26,0.00,0.00,0.40
21521,-86.75,-179.25,-12.19,40.75,3.75,2.25,0.63,-0.17,-0.26,0.00,0.00,0.44
21530,-86.69,-179.25,-11.81,41.06,4.75,2.31,0.56,-0.13,-0.28,0.00,0.00,0.28
21553,-86.56,-179.31,-10.94,42.19,5.94,2.81,0.27,-0.09,-0.31,0.00,0.00,0.51
21563,-86.50,-179.25,-10.56,42.62,6.50,3.00,0.14,-0.07,-0.29,0.00,0.00,0.58
21571,-86.44,-179.25,-10.12,42.62,6.50,3.00,0.14,-0.07,-0.29,0.00,0.00,0.53
21580,-86.38,-179.25,-9.75,43.00,6.75,3.06,0.09,-0.08,-0.30,0.00,0.00,0.50
21592,-86.31,-179.25,-9.31,43.25,6.44,3.19,-0.06,-0.06,-0.34,0.00,0.00,0.24
21606,-86.19,-179.25,-8.94,43.44,6.56,3.31,-0.16,-0.03,-0.34,0.00,0.00,3.35
21615,-86.06,-179.25,-8.06,43.94,5.56,3.38,-0.17,-0.03,-0.32,0.00,0.00,3.43
21627,-86.06,-179.25,-8.06,44.19,5.06,3.50,-0.32,-0.01,-0.33,0.00,0.00,3.43
21637,-86.00,-179.25,-7.25,44.38,4.31,3.56,-0.33,0.00,-0.34,0.00,0.00,3.40
21649,-85.94,-179.25,-6.81,44.62,3.50,3.69,-0.37,0.01,-0.36,0.00,0.00,3.38
21662,-85.94,-179.25,-6.38,44.69,2.81,3.81,-0.46,0.00,-0.35,0.00,0.00,0.01
21670,-85.88,-179.25,-5.94,44.94,1.88,3.88,-0.52,0.02,-0.36,0.00,0.00,0.05
21680,-85.88,-179.19,-5.50,45.00,0.75,4.12,-0.51,0.04,-0.35,0.00,0.00,0.05
21689,-85.88,-179.19,-5.06,45.12,-0.19,4.38,-0.56,0.05,-0.39,0.00,0.00,0.10
21716,-85.81,-179.19,-4.25,45.44,-2.38,4.62,-0.55,0.08,-0.34,0.00,0.00,6.12
21725,-85.88,-179.12,-3.81,45.56,-4.56,4.94,-0.58,0.07,-0.37,0.00,0.00,0.05
21738,-85.88,-179.12,-3.38,45.56,-4.56,4.94,-0.50,0.07,-0.38,0.00,0.00,0.05
21747,-85.94,-179.06,-2.56,45.62,-7.12,4.94,-0.50,0.07,-0.39,0.00,0.00,6.24
21761,-86.00,-179.06,-2.12,45.56,-8.19,5.00,-0.52,0.07,-0.38,0.00,0.00,6.19
21770,-86.06,-179.06,-1.69,45.69,-9.19,4.88,-0.46,0.08,-0.36,0.00,0.00,6.23
21783,-86.12,-179.00,-1.31,45.69,-10.25,4.81,-0.31,0.10,-0.40,0.00,0.00,0.05
21793,-86.19,-179.00,-0.88,45.62,-11.06,4.69,-0.29,0.10,-0.38,0.00,0.00,0.04
21807,-86.25,-179.00,-0.44,45.75,-11.44,4.56,-0.11,0.11,-0.41,0.00,0.00,0.10
21815,-86.50,-178.94,0.44,45.56,-12.88,4.50,-0.03,0.08,-0.37,0.00,0.00,0.07
21827,-86.50,-178.94,0.44,45.56,-12.88,4.50,-0.03,0.08,-0.37,0.00,0.00,0.04
21835,-86.56,-178.94,0.88,45.62,-13.56,4.56,0.16,0.10,-0.40,0.00,0.00,0.12
21849,-86.69,-178.88,1.25,45.62,-13.69,4.44,0.20,0.11,-0.39,0.00,0.00,0.08
21872,-87.00,-178.81,2.56,45.62,-13.44,4.38,0.38,0.09,-0.40,0.00,0.00,0.10
21884,-87.12,-178.81,2.94,45.62,-13.38,4.38,0.43,0.11,-0.40,0.00,0.00,0.17
21895,-87.25,-178.81,3.38,45.69,-12.94,4.06,0.57,0.12,-0.43,0.00,0.00,0.12
21909,-87.31,-178.75,3.81,45.56,-12.69,3.94,0.61,0.11,-0.44,0.00,0.00,0.13
21918,-87.50,-178.75,4.69,45.62,-11.31,3.62,0.63,0.12,-0.43,0.00,0.00,1.21
21929,-87.50,-178.69,5.06,45.62,-10.38,3.56,0.69,0.11,-0.42,0.00,0.00,1.51
21937,-87.56,-178.69,5.50,45.69,-9.75,3.44,0.78,0.11,-0.41,0.00,0.00,1.47
21947,-87.56,-178.69,5.50,45.44,-9.06,3.38,0.76,0.12,-0.43,0.00,0.00,1.50
21956,-87.56,-178.62,5.94,45.38,-8.06,3.19,0.78,0.12,-0.42,0.00,0.00,1.49
21967,-87.56,-178.62,6.31,45.38,-8.06,3.19,0.81,0.12,-0.43,0.00,0.00,1.30
21975,-87.56,-178.62,6.75,45.38,-7.31,3.44,0.75,0.11,-0.40,0.00,0.00,1.35
21984,-87.56,-178.56,7.12,45.25,-6.25,3.38,0.75,0.11,-0.40,0.00,0.00,1.12
21995,-87.50,-178.56,7.56,45.12,-5.12,3.38,0.73,0.12,-0.41,0.00,0.00,1.02
22006,-87.50,-178.50,7.94,45.12,-4.25,3.25,0.73,0.12,-0.39,0.00,0.00,0.80
22028,-87.38,-178.44,9.19,44.62,-1.56,3.31,0.67,0.12,-0.38,0.00,0.00,0.62
22036,-87.38,-178.44,9.19,44.50,-0.88,3.44,0.65,0.13,-0.39,0.00,0.00,0.60
22046,-87.31,-178.38,9.56,44.50,-0.88,3.44,0.50,0.13,-0.41,0.00,0.00,0.99
22056,-87.25,-178.38,10.00,44.38,-0.19,3.31,0.45,0.14,-0.41,0.00,0.00,1.03
22068,-87.19,-178.31,10.38,44.19,0.69,3.31,0.40,0.13,-0.36,0.00,0.00,1.03
22076,-87.12,-178.31,10.75,44.00,0.88,3.38,0.30,0.17,-0.40,0.00,0.00,1.03
22085,-87.12,-178.25,11.19,43.69,1.25,3.56,0.30,0.17,-0.40,0.00,0.00,1.03
22095,-87.06,-178.25,11.56,43.50,1.75,3.62,0.23,0.16,-0.41,0.00,0.00,1.05
22107,-87.06,-178.25,12.00,43.19,2.19,3.69,0.15,0.18,-0.41,0.00,0.00,1.01
22117,-87.00,-178.25,12.38,42.62,2.38,3.81,0.08,0.17,-0.39,0.00,0.00,1.02
22126,-87.00,-178.19,12.75,42.62,2.38,3.81,0.08,0.17,-0.39,0.00,0.00,1.01
22134,-86.94,-178.19,13.12,42.25,2.06,3.94,-0.01,0.17,-0.42,0.00,0.00,1.02
22144,-86.88,-178.19,13.56,41.88,1.88,4.06,-0.09,0.17,-0.39,0.00,0.00,1.03
22180,-86.75,-178.06,15.00,40.19,0.44,4.12,-0.33,0.21,-0.40,0.00,0.00,1.05
22188,-86.75,-178.06,15.38,39.81,-0.38,3.94,-0.31,0.20,-0.41,0.00,0.00,1.05
22198,-86.75,-178.06,15.38,39.44,-1.12,4.00,-0.30,0.19,-0.44,0.00,0.00,1.05
22207,-86.75,-178.00,15.75,39.00,-1.88,3.88,-0.35,0.21,-0.41,0.00,0.00,1.05
22220,-86.69,-178.00,16.06,39.00,-1.88,3.88,-0.35,0.18,-0.41,0.00,0.00,1.08
22228,-86.62,-177.94,16.44,38.00,-3.38,3.81,-0.35,0.17,-0.41,0.00,0.00,1.07
22237,-86.62,-177.94,16.75,38.00,-3.38,3.81,-0.35,0.17,-0.41,0.00,0.00,1.06
22247,-86.62,-177.88,17.12,37.44,-4.12,3.81,-0.40,0.19,-0.41,0.00,0.00,1.06
22258,-86.56,-177.88,17.44,36.94,-4.81,3.94,-0.35,0.20,-0.39,0.00,0.00,1.04
22268,-86.56,-177.81,17.75,36.50,-5.56,3.75,-0.35,0.19,-0.37,0.00,0.00,1.08
22276,-86.56,-177.81,18.06,35.88,-6.62,3.69,-0.35,0.19,-0.37,0.00,0.00,1.07
22284,-86.56,-177.75,18.38,35.44,-7.38,3.69,-0.25,0.18,-0.36,0.00,0.00,1.05
22297,-86.56,-177.75,18.69,34.81,-8.06,3.62,-0.19,0.15,-0.36,0.00,0.00,1.08
22307,-86.56,-177.69,19.00,34.31,-8.44,3.44,-0.13,0.17,-0.36,0.00,0.00,1.07
22333,-86.62,-177.62,19.88,32.75,-10.00,2.94,-0.01,0.15,-0.36,0.00,0.00,1.06
22341,-86.69,-177.56,20.19,32.19,-10.25,2.88,0.00,0.14,-0.34,0.00,0.00,1.09
22352,-86.69,-177.56,20.44,31.69,-10.56,2.81,0.07,0.15,-0.38,0.00,0.00,1.04
22360,-86.69,-177.50,20.75,31.12,-10.69,2.62,0.21,0.14,-0.32,0.00,0.00,1.06
22370,-86.69,-177.50,20.75,30.69,-10.44,2.62,0.23,0.12,-0.29,0.00,0.00,1.06
22378,-86.75,-177.50,21.00,30.69,-10.44,2.62,0.31,0.14,-0.31,0.00,0.00,1.09
22387,-86.75,-177.50,21.31,30.12,-10.56,2.50,0.31,0.14,-0.31,0.00,0.00,1.05
22398,-86.81,-177.50,21.56,29.38,-10.38,2.50,0.40,0.13,-0.30,0.00,0.00,1.07
22408,-86.88,-177.44,21.81,28.88,-10.12,2.44,0.48,0.12,-0.32,0.00,0.00,1.05
22418,-86.88,-177.44,22.06,28.38,-9.56,2.38,0.53,0.11,-0.32,0.00,0.00,1.09
22428,-86.94,-177.44,22.38,27.88,-9.25,2.38,0.53,0.11,-0.32,0.00,0.00,1.07
22436,-86.94,-177.44,22.62,26.75,-7.81,1.94,0.57,0.11,-0.31,0.00,0.00,1.08
22448,-86.94,-177.38,22.81,26.75,-7.81,1.94,0.60,0.10,-0.30,0.00,0.00,1.08
22471,-86.94,-177.31,23.50,24.69,-5.00,1.88,0.69,0.09,-0.27,0.00,0.00,1.07
22484,-86.94,-177.31,23.50,24.69,-5.00,1.88,0.74,0.07,-0.26,0.00,0.00,1.07
22495,-86.88,-177.31,23.94,24.00,-4.00,1.75,0.74,0.10,-0.25,0.00,0.00,1.09
22503,-86.88,-177.25,24.12,23.50,-3.19,1.81,0.73,0.08,-0.26,0.00,0.00,1.10
22515,-86.88,-177.25,24.38,22.38,-1.31,1.69,0.72,0.08,-0.26,0.00,0.00,1.07
22524,-86.81,-177.25,24.56,21.88,-0.75,1.69,0.69,0.09,-0.24,0.00,0.00,1.05
22536,-86.81,-177.19,24.75,21.31,0.31,1.69,0.66,0.10,-0.21,0.00,0.00,1.09
22544,-86.75,-177.19,24.94,20.75,0.88,1.75,0.64,0.10,-0.24,0.00,0.00,1.08
22554,-86.75,-177.19,25.06,19.94,1.69,1.62,0.63,0.12,-0.26,0.00,0.00,1.11
22562,-86.69,-177.12,25.25,19.38,2.62,1.69,0.52,0.09,-0.24,0.00,0.00,1.12
22571,-86.69,-177.12,25.25,18.88,3.25,1.50,0.49,0.08,-0.21,0.00,0.00,1.07
22581,-86.62,-177.12,25.44,18.88,3.25,1.50,0.47,0.09,-0.24,0.00,0.00,1.11
22589,-86.56,-177.12,25.56,18.25,3.50,1.81,0.47,0.09,-0.24,0.00,0.00,1.09
22617,-86.44,-177.06,26.00,16.38,4.88,1.44,0.28,0.07,-0.23,0.00,0.00,1.08
22625,-86.38,-177.06,26.12,15.62,5.12,1.50,0.22,0.07,-0.20,0.00,0.00,1.08
22637,-86.38,-177.06,26.25,15.00,5.19,1.25,0.09,0.09,-0.21,0.00,0.00,1.11
22648,-86.31,-177.06,26.38,14.25,5.25,1.38,0.08,0.07,-0.21,0.00,0.00,1.10
22660,-86.25,-177.00,26.50,13.50,4.94,1.38,0.03,0.07,-0.23,0.00,0.00,1.08
22670,-86.25,-177.00,26.62,12.81,4.94,1.19,-0.07,0.09,-0.23,0.00,0.00,1.08
22679,-86.19,-177.00,26.75,12.25,4.94,1.19,-0.07,0.09,-0.23,0.00,0.00,1.13
22690,-86.12,-177.00,26.81,11.44,4.44,1.00,-0.09,0.09,-0.18,0.00,0.00,1.09
22700,-86.06,-177.00,26.94,10.69,4.19,0.88,-0.15,0.09,-0.16,0.00,0.00,1.13
22715,-86.06,-177.00,27.00,10.12,3.62,0.94,-0.24,0.06,-0.21,0.00,0.00,1.11
22723,-86.00,-177.00,27.19,8.62,2.56,0.56,-0.28,0.06,-0.20,0.00,0.00,1.12
22736,-86.00,-177.00,27.19,8.62,2.56,0.56,-0.31,0.07,-0.17,0.00,0.00,1.11
22744,-85.94,-177.00,27.31,7.31,1.62,0.25,-0.31,0.08,-0.17,0.00,0.00,1.13
22756,-85.94,-177.00,27.38,6.25,0.62,0.06,-0.30,0.08,-0.22,0.00,0.00,1.13
22778,-85.94,-177.00,27.50,4.75,-0.25,0.00,-0.26,0.06,-0.17,0.00,0.00,1.10
22787,-85.94,-177.00,27.56,4.06,-0.88,-0.19,-0.25,0.07,-0.17,0.00,0.00,1.11
22795,-85.94,-177.00,27.56,3.38,-1.31,-0.25,-0.24,0.08,-0.19,0.00,0.00,1.13
22806,-85.94,-177.00,27.62,2.69,-2.12,-0.44,-0.22,0.07,-0.18,0.00,0.00,1.13
22814,-85.94,-177.00,27.62,1.94,-2.44,-0.44,-0.19,0.06,-0.19,0.00,0.00,1.09
22827,-85.94,-177.00,27.62,1.12,-2.94,-0.56,-0.17,0.06,-0.14,0.00,0.00,1.12
22835,-86.00,-177.00,27.62,0.38,-3.19,-0.69,-0.10,0.04,-0.17,0.00,0.00,1.12
22845,-86.00,-177.00,27.62,-0.38,-3.75,-0.94,-0.05,0.06,-0.15,0.00,0.00,1.11
22853,-86.00,-177.00,27.62,-1.06,-4.12,-0.94,0.00,0.06,-0.16,0.00,0.00,1.13
22865,-86.06,-177.00,27.62,-1.81,-4.19,-1.12,0.01,0.05,-0.15,0.00,0.00,1.10
22874,-86.12,-177.00,27.62,-2.56,-4.25,-1.31,0.10,0.04,-0.14,0.00,0.00,1.08
22887,-86.12,-177.00,27.62,-2.56,-4.25,-1.31,0.14,0.05,-0.15,0.00,0.00,1.12
22898,-86.19,-177.00,27.56,-3.88,-4.25,-1.25,0.16,0.05,-0.14,0.00,0.00,1.12
22923,-86.25,-177.06,27.50,-5.25,-3.94,-1.50,0.35,0.04,-0.13,0.00,0.00,1.12
22933,-86.25,-177.06,27.44,-6.00,-3.69,-1.50,0.35,0.04,-0.13,0.00,0.00,1.09
22941,-86.25,-177.06,27.38,-6.50,-3.31,-1.31,0.39,0.04,-0.09,0.00,0.00,1.12
22951,-86.31,-177.06,27.31,-7.31,-2.75,-1.44,0.48,0.05,-0.11,0.00,0.00,1.11
22963,-86.31,-177.06,27.25,-8.00,-2.19,-1.50,0.48,0.05,-0.11,0.00,0.00,1.11
